         61553 function calls (60774 primitive calls) in 58.221 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\soniox\speech_service.py:34(get_api_host)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:551(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:786(processor)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\typing_extensions.py:2192(_is_unpack)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\connection.py:151(host)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1612(_separate_channel_options)
       20    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'intersection' of 'set' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:740(get_win32)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\base.py:33(_get_verbosity)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.GetExitCodeProcess}
        9    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1341(_filter_handle_list)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\connectionpool.py:314(_validate_conn)
       15    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\_collections_abc.py:78(_check_methods)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\contextlib.py:446(_create_cb_wrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:485(_get_literal_prefix)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\base.py:105(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1197(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1347(_InitialMetadataFlags)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1365(_ChannelCallState)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\threading.py:545(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\soniox\speech_service.py:51(get_api_key)
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chains\base.py:50(raise_deprecation)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'PyHKEY' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:516(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:171(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\inspect.py:199(ismethod)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\base.py:104(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method nt.close}
        4    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:1217(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:436(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:735(get)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\adapters.py:401(add_headers)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1704(stream_unary)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:928(fix_flags)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\concurrent\futures\_base.py:400(__get_result)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1379(__del__)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\concurrent\futures\_base.py:339(_invoke_callbacks)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:721(_get_machine_win32)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\formatting.py:34(<dictcomp>)
        1    0.000    0.000    0.000    0.000 D:\GitHub Repos\salespro\speech_player\audio_generator.py:11(__init__)
        2    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:746(find_spec)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:619(isstring)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\api_requestor.py:436(_validate_headers)
        8    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x0000027C4EA98C10}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(has_location)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\enum.py:1049(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:356(_escape)
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:1307(disable)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:201(Detach)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1065(__del__)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\prompts\base.py:115(lc_serializable)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\openai.py:428(_llm_type)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1749(close)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1500(<genexpr>)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\copy.py:182(_deepcopy_atomic)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chains\llm.py:38(lc_serializable)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\brotli\brotli.py:437(flush)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\sessions.py:451(__enter__)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\tenacity\before.py:27(before_nothing)
        1    0.000    0.000    0.000    0.000 {grpc._cython.cygrpc.fork_register_channel}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\_collections_abc.py:566(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:786(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1348(<setcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\prompts\base.py:163(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:82(groups)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:112(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:287(tell)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:193(_checkLevel)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1178(poll)
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chains\base.py:61(set_verbose)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1752(__del__)
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        5    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method msvcrt.get_osfhandle}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1616(<setcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\__init__.py:572(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\base.py:45(raise_deprecation)
        1    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:165(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:255(get)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1465(_internal_poll)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method msvcrt.open_osfhandle}
        5    0.000    0.000    0.000    0.000 {function socket.detach at 0x0000027C34F21750}
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:477(_get_iscased)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:173(append)
        6    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:161(__len__)
        6    0.000    0.000    0.000    0.000 {built-in method _winapi.GetCurrentProcess}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_compression.py:44(create_channel_option)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\experimental\__init__.py:41(UsageError)
        1    0.000    0.000    0.000    0.000 {grpc._cython.cygrpc.fork_unregister_channel}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:250(match)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:810(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:237(_cleanup)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1034(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:766(_unknown_as_blank)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\api_requestor.py:50(_requests_proxies_arg)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\experimental\__init__.py:30(ChannelOptions)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\api_resources\experimental\completion_config.py:8(CompletionConfig)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\contextlib.py:530(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\experimental\__init__.py:59(ExperimentalApiWarning)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\soniox\speech_service.py:98(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1657(_process_python_options)


